t,kitchen,living,study,stairs
1801.937856,,-99.0,,-68.0
1801.987904,,-99.0,,-68.0
1802.037952,,-99.0,,-68.0
1802.088,,-99.0,,-68.0
1802.339856,,-94.0,,-67.0
1802.389904,,-94.0,,-67.0
1802.439952,,-94.0,,-67.0
1802.49,,-94.0,,-67.0
1802.539856,,-94.0,,-67.0
1802.589904,,-94.0,,-67.0
1802.639952,,-94.0,,-67.0
1802.69,,-94.0,,-67.0
1802.739856,,,,-67.0
1802.789904,,,,-67.0
1802.839952,,,,-67.0
1802.89,,,,-67.0
1802.939856,,,,-63.0
1802.989904,,,,-63.0
1803.039952,,,,-63.0
1803.09,,,,-63.0
1803.139856,,-89.0,,-63.0
1803.189904,,-89.0,,-63.0
1803.239952,,-89.0,,-63.0
1803.29,,-89.0,,-63.0
1803.340856,,-97.0,,-69.0
1803.390904,,-97.0,,-69.0
1803.440952,,-97.0,,-69.0
1803.491,,-97.0,,-69.0
1803.540856,,-90.0,,-66.0
1803.590904,,-90.0,,-66.0
1803.640952,,-90.0,,-66.0
1803.691,,-90.0,,-66.0
1803.740856,,-95.0,,-60.0
1803.790904,,-95.0,,-60.0
1803.840952,,-95.0,,-60.0
1803.891,,-95.0,,-60.0
1803.940856,,-93.0,,-67.0
1803.990904,,-93.0,,-67.0
1804.040952,,-93.0,,-67.0
1804.091,,-93.0,,-67.0
1804.140856,,-95.0,,-70.0
1804.190904,,-95.0,,-70.0
1804.240952,,-95.0,,-70.0
1804.291,,-95.0,,-70.0
1804.341856,,,,-82.0
1804.391904,,,,-82.0
1804.441952,,,,-82.0
1804.492,,,,-82.0
1804.541856,,,,-75.0
1804.591904,,,,-75.0
1804.641952,,,,-75.0
1804.692,,,,-75.0
1804.741856,,,,-71.0
1804.791904,,,,-71.0
1804.841952,,,,-71.0
1804.892,,,,-71.0
1804.941856,,,,-70.0
1804.991904,,,,-70.0
1805.041952,,,,-70.0
1805.092,,,,-70.0
1805.141856,,,,-70.0
1805.191904,,,,-70.0
1805.241952,,,,-70.0
1805.292,,,,-70.0
1805.342856,,-98.0,,-74.0
1805.392904,,-98.0,,-74.0
1805.442952,,-98.0,,-74.0
1805.493,,-98.0,,-74.0
1805.542856,,,,-68.0
1805.592904,,,,-68.0
1805.642952,,,,-68.0
1805.693,,,,-68.0
1805.742856,,,,-66.0
1805.792904,,,,-66.0
1805.842952,,,,-66.0
1805.893,,,,-66.0
1805.942856,,,,-70.0
1805.992904,,,,-70.0
1806.042952,,,,-70.0
1806.093,,,,-70.0
1806.142856,,,,-73.0
1806.192904,,,,-73.0
1806.242952,,,,-73.0
1806.293,,,,-73.0
1806.343856,,,,-71.0
1806.393904,,,,-71.0
1806.443952,,,,-71.0
1806.494,,,,-71.0
1806.543856,,,,-71.0
1806.593904,,,,-71.0
1806.643952,,,,-71.0
1806.694,,,,-71.0
1806.743856,,,,-71.0
1806.793904,,,,-71.0
1806.843952,,,,-71.0
1806.894,,,,-71.0
1806.943856,,,,-69.0
1806.993904,,,,-69.0
1807.043952,,,,-69.0
1807.094,,,,-69.0
1807.143856,,-89.0,,-68.0
1807.193904,,-89.0,,-68.0
1807.243952,,-89.0,,-68.0
1807.294,,-89.0,,-68.0
1807.343856,,-88.0,,-69.0
1807.393904,,-88.0,,-69.0
1807.443952,,-88.0,,-69.0
1807.494,,-88.0,,-69.0
1807.544856,,-88.0,,-68.0
1807.594904,,-88.0,,-68.0
1807.644952,,-88.0,,-68.0
1807.695,,-88.0,,-68.0
1807.744856,,-87.0,,-69.0
1807.794904,,-87.0,,-69.0
1807.844952,,-87.0,,-69.0
1807.895,,-87.0,,-69.0
1807.944856,,-87.0,,-68.0
1807.994904,,-87.0,,-68.0
1808.044952,,-87.0,,-68.0
1808.095,,-87.0,,-68.0
1808.144856,,-87.0,,-68.0
1808.194904,,-87.0,,-68.0
1808.244952,,-87.0,,-68.0
1808.295,,-87.0,,-68.0
1808.344856,,-88.0,,-69.0
1808.394904,,-88.0,,-69.0
1808.444952,,-88.0,,-69.0
1808.495,,-88.0,,-69.0
1808.545856,,-88.0,,-69.0
1808.595904,,-88.0,,-69.0
1808.645952,,-88.0,,-69.0
1808.696,,-88.0,,-69.0
1808.745856,,-87.0,,-69.0
1808.795904,,-87.0,,-69.0
1808.845952,,-87.0,,-69.0
1808.896,,-87.0,,-69.0
1808.945856,,-87.0,,-69.0
1808.995904,,-87.0,,-69.0
1809.045952,,-87.0,,-69.0
1809.096,,-87.0,,-69.0
1809.145856,,-86.0,,-69.0
1809.195904,,-86.0,,-69.0
1809.245952,,-86.0,,-69.0
1809.296,,-86.0,,-69.0
1809.345856,,-87.0,,-69.0
1809.395904,,-87.0,,-69.0
1809.445952,,-87.0,,-69.0
1809.496,,-87.0,,-69.0
1809.546856,,-92.0,,-68.0
1809.596904,,-92.0,,-68.0
1809.646952,,-92.0,,-68.0
1809.697,,-92.0,,-68.0
1809.746856,,-88.0,,-67.0
1809.796904,,-88.0,,-67.0
1809.846952,,-88.0,,-67.0
1809.897,,-88.0,,-67.0
1809.946856,,-89.0,,-65.0
1809.996904,,-89.0,,-65.0
1810.046952,,-89.0,,-65.0
1810.097,,-89.0,,-65.0
1810.146856,,-89.0,,-65.0
1810.196904,,-89.0,,-65.0
1810.246952,,-89.0,,-65.0
1810.297,,-89.0,,-65.0
1810.346856,,-100.0,,-66.0
1810.396904,,-100.0,,-66.0
1810.446952,,-100.0,,-66.0
1810.497,,-100.0,,-66.0
1810.547856,,-89.0,,-70.0
1810.597904,,-89.0,,-70.0
1810.647952,,-89.0,,-70.0
1810.698,,-89.0,,-70.0
1810.747856,,-89.0,,-67.0
1810.797904,,-89.0,,-67.0
1810.847952,,-89.0,,-67.0
1810.898,,-89.0,,-67.0
1810.947856,,-88.0,,-67.0
1810.997904,,-88.0,,-67.0
1811.047952,,-88.0,,-67.0
1811.098,,-88.0,,-67.0
1811.147856,,-88.0,,-67.0
1811.197904,,-88.0,,-67.0
1811.247952,,-88.0,,-67.0
1811.298,,-88.0,,-67.0
1811.347856,,-88.0,,-66.0
1811.397904,,-88.0,,-66.0
1811.447952,,-88.0,,-66.0
1811.498,,-88.0,,-66.0
1811.548856,,-88.0,,-67.0
1811.598904,,-88.0,,-67.0
1811.648952,,-88.0,,-67.0
1811.699,,-88.0,,-67.0
1811.748856,,-88.0,,-66.0
1811.798904,,-88.0,,-66.0
1811.848952,,-88.0,,-66.0
1811.899,,-88.0,,-66.0
1811.948856,,,,-67.0
1811.998904,,,,-67.0
1812.048952,,,,-67.0
1812.099,,,,-67.0
1812.148856,,-88.0,,-67.0
1812.198904,,-88.0,,-67.0
1812.248952,,-88.0,,-67.0
1812.299,,-88.0,,-67.0
1812.348856,,,,-66.0
1812.398904,,,,-66.0
1812.448952,,,,-66.0
1812.499,,,,-66.0
1812.548856,,,,-67.0
1812.598904,,,,-67.0
1812.648952,,,,-67.0
1812.699,,,,-67.0
1812.749856,,-91.0,,-67.0
1812.799904,,-91.0,,-67.0
1812.849952,,-91.0,,-67.0
1812.9,,-91.0,,-67.0
1812.949856,,-92.0,,-67.0
1812.999904,,-92.0,,-67.0
1813.049952,,-92.0,,-67.0
1813.1,,-92.0,,-67.0
1813.149856,,-92.0,,-69.0
1813.199904,,-92.0,,-69.0
1813.249952,,-92.0,,-69.0
1813.3,,-92.0,,-69.0
1813.349856,,-92.0,,-67.0
1813.399904,,-92.0,,-67.0
1813.449952,,-92.0,,-67.0
1813.5,,-92.0,,-67.0
1813.549856,,-92.0,,-67.0
1813.599904,,-92.0,,-67.0
1813.649952,,-92.0,,-67.0
1813.7,,-92.0,,-67.0
1813.750856,,-93.0,,-67.0
1813.800904,,-93.0,,-67.0
1813.850952,,-93.0,,-67.0
1813.901,,-93.0,,-67.0
1813.950856,,-92.0,,-67.0
1814.000904,,-92.0,,-67.0
1814.050952,,-92.0,,-67.0
1814.101,,-92.0,,-67.0
1814.150856,,-93.0,,-67.0
1814.200904,,-93.0,,-67.0
1814.250952,,-93.0,,-67.0
1814.301,,-93.0,,-67.0
1814.350856,,-92.0,,-67.0
1814.400904,,-92.0,,-67.0
1814.450952,,-92.0,,-67.0
1814.501,,-92.0,,-67.0
1814.550856,,-92.0,,-67.0
1814.600904,,-92.0,,-67.0
1814.650952,,-92.0,,-67.0
1814.701,,-92.0,,-67.0
1814.751856,,-91.0,,-67.0
1814.801904,,-91.0,,-67.0
1814.851952,,-91.0,,-67.0
1814.902,,-91.0,,-67.0
1814.951856,,-90.0,,-67.0
1815.001904,,-90.0,,-67.0
1815.051952,,-90.0,,-67.0
1815.102,,-90.0,,-67.0
1815.151856,,-91.0,,-66.0
1815.201904,,-91.0,,-66.0
1815.251952,,-91.0,,-66.0
1815.302,,-91.0,,-66.0
1815.351856,,-91.0,,-67.0
1815.401904,,-91.0,,-67.0
1815.451952,,-91.0,,-67.0
1815.502,,-91.0,,-67.0
1815.551856,,,,-67.0
1815.601904,,,,-67.0
1815.651952,,,,-67.0
1815.752856,,-91.0,,-66.0
1815.802904,,-91.0,,-66.0
1815.852952,,-91.0,,-66.0
1815.903,,-91.0,,-66.0
1815.952856,,-91.0,,-67.0
1816.002904,,-91.0,,-67.0
1816.052952,,-91.0,,-67.0
1816.103,,-91.0,,-67.0
1816.152856,,-92.0,,-67.0
1816.202904,,-92.0,,-67.0
1816.252952,,-92.0,,-67.0
1816.303,,-92.0,,-67.0
1816.352856,,-93.0,,-67.0
1816.402904,,-93.0,,-67.0
1816.452952,,-93.0,,-67.0
1816.503,,-93.0,,-67.0
1816.552856,,-90.0,,-67.0
1816.602904,,-90.0,,-67.0
1816.652952,,-90.0,,-67.0
1816.703,,-90.0,,-67.0
1816.753856,,-89.0,,-67.0
1816.803904,,-89.0,,-67.0
1816.853952,,-89.0,,-67.0
1816.904,,-89.0,,-67.0
1816.953856,,-89.0,,-66.0
1817.003904,,-89.0,,-66.0
1817.053952,,-89.0,,-66.0
1817.104,,-89.0,,-66.0
1817.153856,,-89.0,,-67.0
1817.203904,,-89.0,,-67.0
1817.253952,,-89.0,,-67.0
1817.304,,-89.0,,-67.0
1817.353856,,-88.0,,-67.0
1817.403904,,-88.0,,-67.0
1817.453952,,-88.0,,-67.0
1817.504,,-88.0,,-67.0
1817.553856,,-88.0,,-67.0
1817.603904,,-88.0,,-67.0
1817.653952,,-88.0,,-67.0
1817.704,,-88.0,,-67.0
1817.753856,,-83.0,,-69.0
1817.803904,,-83.0,,-69.0
1817.853952,,-83.0,,-69.0
1817.904,,-83.0,,-69.0
1817.954856,,-93.0,,-69.0
1818.004904,,-93.0,,-69.0
1818.054952,,-93.0,,-69.0
1818.105,,-93.0,,-69.0
1818.154856,,-92.0,,-68.0
1818.204904,,-92.0,,-68.0
1818.254952,,-92.0,,-68.0
1818.305,,-92.0,,-68.0
1818.354856,,,,-72.0
1818.404904,,,,-72.0
1818.454952,,,,-72.0
1818.505,,,,-72.0
1818.554856,,-99.0,,-72.0
1818.604904,,-99.0,,-72.0
1818.654952,,-99.0,,-72.0
1818.705,,-99.0,,-72.0
1818.754856,,,,-72.0
1818.804904,,,,-72.0
1818.854952,,,,-72.0
1818.905,,,,-72.0
1818.955856,,,,-68.0
1819.005904,,,,-68.0
1819.055952,,,,-68.0
1819.106,,,,-68.0
1819.155856,,,,-69.0
1819.205904,,,,-69.0
1819.255952,,,,-69.0
1819.306,,,,-69.0
1819.355856,,,,-71.0
1819.405904,,,,-71.0
1819.455952,,,,-71.0
1819.506,,,,-71.0
1819.555856,,,,-72.0
1819.605904,,,,-72.0
1819.655952,,,,-72.0
1819.706,,,,-72.0
1819.755856,,,,-71.0
1819.805904,,,,-71.0
1819.855952,,,,-71.0
1819.906,,,,-71.0
1819.956856,,,,-70.0
1820.006904,,,,-70.0
1820.056952,,,,-70.0
1820.107,,,,-70.0
1820.156856,,,,-70.0
1820.206904,,,,-70.0
1820.256952,,,,-70.0
1820.307,,,,-70.0
1820.356856,,,,-70.0
1820.406904,,,,-70.0
1820.456952,,,,-70.0
1820.507,,,,-70.0
1820.556856,,,,-72.0
1820.606904,,,,-72.0
1820.656952,,,,-72.0
1820.707,,,,-72.0
1820.756856,,,,-72.0
1820.806904,,,,-72.0
1820.856952,,,,-72.0
1820.907,,,,-72.0
1820.957856,,,,-72.0
1821.007904,,,,-72.0
1821.057952,,,,-72.0
1821.108,,,,-72.0
1821.157856,,,,-70.0
1821.207904,,,,-70.0
1821.257952,,,,-70.0
1821.308,,,,-70.0
1821.357856,,,,-70.0
1821.407904,,,,-70.0
1821.457952,,,,-70.0
1821.508,,,,-70.0
1821.557856,,,,-68.0
1821.607904,,,,-68.0
1821.657952,,,,-68.0
1821.708,,,,-68.0
1821.757856,,-92.0,,-63.0
1821.807904,,-92.0,,-63.0
1821.857952,,-92.0,,-63.0
1821.908,,-92.0,,-63.0
1821.958856,,-94.0,,-70.0
1822.008904,,-94.0,,-70.0
1822.058952,,-94.0,,-70.0
1822.109,,-94.0,,-70.0
1822.158856,,-90.0,,-68.0
1822.208904,,-90.0,,-68.0
1822.258952,,-90.0,,-68.0
1822.309,,-90.0,,-68.0
1822.358856,,,,-71.0
1822.408904,,,,-71.0
1822.458952,,,,-71.0
1822.509,,,,-71.0
1822.558856,,,,-68.0
1822.608904,,,,-68.0
1822.658952,,,,-68.0
1822.709,,,,-68.0
1822.758856,,,,-74.0
1822.808904,,,,-74.0
1822.858952,,,,-74.0
1822.909,,,,-74.0
1822.958856,,-101.0,,-74.0
1823.008904,,-101.0,,-74.0
1823.058952,,-101.0,,-74.0
1823.109,,-101.0,,-74.0
1823.159856,,-90.0,,-72.0
1823.209904,,-90.0,,-72.0
1823.259952,,-90.0,,-72.0
1823.31,,-90.0,,-72.0
1823.359856,,-92.0,,-77.0
1823.409904,,-92.0,,-77.0
1823.459952,,-92.0,,-77.0
1823.51,,-92.0,,-77.0
1823.559856,,-94.0,,-73.0
1823.609904,,-94.0,,-73.0
1823.659952,,-94.0,,-73.0
1823.71,,-94.0,,-73.0
1823.759856,,,,-74.0
1823.809904,,,,-74.0
1823.859952,,,,-74.0
1823.91,,,,-74.0
1823.959856,,,,-74.0
1824.009904,,,,-74.0
1824.059952,,,,-74.0
1824.11,,,,-74.0
1824.160856,,,,-73.0
1824.210904,,,,-73.0
1824.260952,,,,-73.0
1824.311,,,,-73.0
1824.360856,,-94.0,,-73.0
1824.410904,,-94.0,,-73.0
1824.460952,,-94.0,,-73.0
1824.511,,-94.0,,-73.0
1824.560856,,,,-72.0
1824.610904,,,,-72.0
1824.660952,,,,-72.0
1824.711,,,,-72.0
1824.760856,,,,-72.0
1824.810904,,,,-72.0
1824.860952,,,,-72.0
1824.911,,,,-72.0
1824.960856,,,,-72.0
1825.010904,,,,-72.0
1825.060952,,,,-72.0
1825.111,,,,-72.0
1825.161856,,,,-72.0
1825.211904,,,,-72.0
1825.261952,,,,-72.0
1825.312,,,,-72.0
1825.361856,,,,-70.0
1825.411904,,,,-70.0
1825.461952,,,,-70.0
1825.512,,,,-70.0
1825.561856,,,,-71.0
1825.611904,,,,-71.0
1825.661952,,,,-71.0
1825.712,,,,-71.0
1825.761856,,,,-72.0
1825.811904,,,,-72.0
1825.861952,,,,-72.0
1825.912,,,,-72.0
1825.961856,,,,-72.0
1826.011904,,,,-72.0
1826.061952,,,,-72.0
1826.112,,,,-72.0
1826.162856,,,,-71.0
1826.212904,,,,-71.0
1826.262952,,,,-71.0
1826.313,,,,-71.0
1826.362856,,,,-72.0
1826.412904,,,,-72.0
1826.462952,,,,-72.0
1826.513,,,,-72.0
1826.562856,,,,-71.0
1826.612904,,,,-71.0
1826.662952,,,,-71.0
1826.713,,,,-71.0
1826.762856,,,,-72.0
1826.812904,,,,-72.0
1826.862952,,,,-72.0
1826.913,,,,-72.0
1826.962856,,,,-73.0
1827.012904,,,,-73.0
1827.062952,,,,-73.0
1827.113,,,,-73.0
1827.163856,,,,-71.0
1827.213904,,,,-71.0
1827.263952,,,,-71.0
1827.314,,,,-71.0
1827.363856,,-95.0,,-72.0
1827.413904,,-95.0,,-72.0
1827.463952,,-95.0,,-72.0
1827.514,,-95.0,,-72.0
1827.563856,,,,-72.0
1827.613904,,,,-72.0
1827.663952,,,,-72.0
1827.714,,,,-72.0
1827.763856,,,,-72.0
1827.813904,,,,-72.0
1827.863952,,,,-72.0
1827.914,,,,-72.0
1827.963856,,,,-72.0
1828.013904,,,,-72.0
1828.063952,,,,-72.0
1828.114,,,,-72.0
1828.163856,,,,-71.0
1828.213904,,,,-71.0
1828.263952,,,,-71.0
1828.314,,,,-71.0
1828.364856,,,,-72.0
1828.414904,,,,-72.0
1828.464952,,,,-72.0
1828.515,,,,-72.0
1828.564856,,,,-76.0
1828.614904,,,,-76.0
1828.664952,,,,-76.0
1828.715,,,,-76.0
1828.764856,,,,-72.0
1828.814904,,,,-72.0
1828.864952,,,,-72.0
1828.915,,,,-72.0
1828.964856,,,,-71.0
1829.014904,,,,-71.0
1829.064952,,,,-71.0
1829.115,,,,-71.0
1829.164856,,,,-70.0
1829.214904,,,,-70.0
1829.264952,,,,-70.0
1829.315,,,,-70.0
1829.365856,,,,-72.0
1829.415904,,,,-72.0
1829.465952,,,,-72.0
1829.516,,,,-72.0
1829.565856,,-95.0,,-69.0
1829.615904,,-95.0,,-69.0
1829.665952,,-95.0,,-69.0
1829.716,,-95.0,,-69.0
1829.765856,,-101.0,,-71.0
1829.815904,,-101.0,,-71.0
1829.865952,,-101.0,,-71.0
1829.916,,-101.0,,-71.0
1829.965856,,,,-75.0
1830.015904,,,,-75.0
1830.065952,,,,-75.0
1830.116,,,,-75.0
1830.165856,,,,-79.0
1830.215904,,,,-79.0
1830.265952,,,,-79.0
1830.316,,,,-79.0
1830.366856,,,,-75.0
1830.416904,,,,-75.0
1830.466952,,,,-75.0
1830.517,,,,-75.0
1830.566856,,,,-63.0
1830.616904,,,,-63.0
1830.666952,,,,-63.0
1830.717,,,,-63.0
1830.766856,,-99.0,,-69.0
1830.816904,,-99.0,,-69.0
1830.866952,,-99.0,,-69.0
1830.917,,-99.0,,-69.0
1830.966856,,-93.0,,-75.0
1831.016904,,-93.0,,-75.0
1831.066952,,-93.0,,-75.0
1831.117,,-93.0,,-75.0
1831.166856,,,,-71.0
1831.216904,,,,-71.0
1831.266952,,,,-71.0
1831.317,,,,-71.0
1831.367856,,-100.0,,-69.0
1831.417904,,-100.0,,-69.0
1831.467952,,-100.0,,-69.0
1831.518,,-100.0,,-69.0
1831.567856,,-100.0,,-71.0
1831.617904,,-100.0,,-71.0
1831.667952,,-100.0,,-71.0
1831.718,,-100.0,,-71.0
1831.767856,,,,-70.0
1831.817904,,,,-70.0
1831.867952,,,,-70.0
1831.918,,,,-70.0
1831.967856,,,,-73.0
1832.017904,,,,-73.0
1832.067952,,,,-73.0
1832.118,,,,-73.0
1832.167856,,,,-71.0
1832.217904,,,,-71.0
1832.267952,,,,-71.0
1832.318,,,,-71.0
1832.367856,,,,-73.0
1832.417904,,,,-73.0
1832.467952,,,,-73.0
1832.518,,,,-73.0
1832.568856,,,,-69.0
1832.618904,,,,-69.0
1832.668952,,,,-69.0
1832.719,,,,-69.0
1832.768856,,,,-70.0
1832.818904,,,,-70.0
1832.868952,,,,-70.0
1832.919,,,,-70.0
1832.968856,,,,-69.0
1833.018904,,,,-69.0
1833.068952,,,,-69.0
1833.119,,,,-69.0
1833.168856,,,,-67.0
1833.218904,,,,-67.0
1833.268952,,,,-67.0
1833.319,,,,-67.0
1833.368856,,-103.0,,-68.0
1833.418904,,-103.0,,-68.0
1833.468952,,-103.0,,-68.0
1833.519,,-103.0,,-68.0
1833.569856,,,,-71.0
1833.619904,,,,-71.0
1833.669952,,,,-71.0
1833.72,,,,-71.0
1833.769856,,,,-71.0
1833.819904,,,,-71.0
1833.869952,,,,-71.0
1833.92,,,,-71.0
1833.969856,,,,-72.0
1834.019904,,,,-72.0
1834.069952,,,,-72.0
1834.12,,,,-72.0
1834.169856,,,,-75.0
1834.219904,,,,-75.0
1834.269952,,,,-75.0
1834.32,,,,-75.0
1834.369856,,-102.0,,-73.0
1834.419904,,-102.0,,-73.0
1834.469952,,-102.0,,-73.0
1834.52,,-102.0,,-73.0
1834.570856,,,,-71.0
1834.620904,,,,-71.0
1834.670952,,,,-71.0
1834.721,,,,-71.0
1834.770856,,-99.0,,-73.0
1834.820904,,-99.0,,-73.0
1834.870952,,-99.0,,-73.0
1834.921,,-99.0,,-73.0
1834.970856,,-93.0,,-68.0
1835.020904,,-93.0,,-68.0
1835.070952,,-93.0,,-68.0
1835.121,,-93.0,,-68.0
1835.170856,,-100.0,,-67.0
1835.220904,,-100.0,,-67.0
1835.270952,,-100.0,,-67.0
1835.321,,-100.0,,-67.0
1835.370856,,-87.0,,-69.0
1835.420904,,-87.0,,-69.0
1835.470952,,-87.0,,-69.0
1835.521,,-87.0,,-69.0
1835.571856,,-86.0,,-70.0
1835.621904,,-86.0,,-70.0
1835.671952,,-86.0,,-70.0
1835.722,,-86.0,,-70.0
1835.771856,,,,-69.0
1835.821904,,,,-69.0
1835.871952,,,,-69.0
1835.922,,,,-69.0
1835.971856,,-93.0,,-69.0
1836.021904,,-93.0,,-69.0
1836.071952,,-93.0,,-69.0
1836.122,,-93.0,,-69.0
1836.171856,,-91.0,,-69.0
1836.221904,,-91.0,,-69.0
1836.271952,,-91.0,,-69.0
1836.322,,-91.0,,-69.0
1836.371856,,-91.0,,-69.0
1836.421904,,-91.0,,-69.0
1836.471952,,-91.0,,-69.0
1836.522,,-91.0,,-69.0
1836.572856,,,,-71.0
1836.622904,,,,-71.0
1836.672952,,,,-71.0
1836.723,,,,-71.0
1836.772856,,,,-71.0
1836.822904,,,,-71.0
1836.872952,,,,-71.0
1836.923,,,,-71.0
1836.972856,,,,-71.0
1837.022904,,,,-71.0
1837.072952,,,,-71.0
1837.123,,,,-71.0
1837.172856,,,,-69.0
1837.222904,,,,-69.0
1837.272952,,,,-69.0
1837.323,,,,-69.0
1837.372856,,-86.0,,-70.0
1837.422904,,-86.0,,-70.0
1837.472952,,-86.0,,-70.0
1837.523,,-86.0,,-70.0
1837.572856,,-90.0,,-71.0
1837.622904,,-90.0,,-71.0
1837.672952,,-90.0,,-71.0
1837.723,,-90.0,,-71.0
1837.773856,-104.0,-94.0,,-63.0
1837.823904,-104.0,-94.0,,-63.0
1837.873952,-104.0,-94.0,,-63.0
1837.924,-104.0,-94.0,,-63.0
1837.973856,,-95.0,,-61.0
1838.023904,,-95.0,,-61.0
1838.073952,,-95.0,,-61.0
1838.124,,-95.0,,-61.0
1838.173856,,-91.0,,-72.0
1838.223904,,-91.0,,-72.0
1838.273952,,-91.0,,-72.0
1838.324,,-91.0,,-72.0
1838.373856,,,,-70.0
1838.423904,,,,-70.0
1838.473952,,,,-70.0
1838.524,,,,-70.0
1838.573856,,,,-76.0
1838.623904,,,,-76.0
1838.673952,,,,-76.0
1838.724,,,,-76.0
1838.774856,,-103.0,,-70.0
1838.824904,,-103.0,,-70.0
1838.874952,,-103.0,,-70.0
1838.925,,-103.0,,-70.0
1838.974856,,-100.0,,-67.0
1839.024904,,-100.0,,-67.0
1839.074952,,-100.0,,-67.0
1839.125,,-100.0,,-67.0
1839.174856,,-86.0,,-68.0
1839.224904,,-86.0,,-68.0
1839.274952,,-86.0,,-68.0
1839.325,,-86.0,,-68.0
1839.374856,,-87.0,,-68.0
1839.424904,,-87.0,,-68.0
1839.474952,,-87.0,,-68.0
1839.525,,-87.0,,-68.0
1839.574856,,-84.0,,-70.0
1839.624904,,-84.0,,-70.0
1839.674952,,-84.0,,-70.0
1839.725,,-84.0,,-70.0
1839.775856,,,,-73.0
1839.825904,,,,-73.0
1839.875952,,,,-73.0
1839.926,,,,-73.0
1839.975856,,,,-75.0
1840.025904,,,,-75.0
1840.075952,,,,-75.0
1840.126,,,,-75.0
1840.175856,,-105.0,,-75.0
1840.225904,,-105.0,,-75.0
1840.275952,,-105.0,,-75.0
1840.326,,-105.0,,-75.0
1840.375856,,,,-75.0
1840.425904,,,,-75.0
1840.475952,,,,-75.0
1840.526,,,,-75.0
1840.575856,,,,-75.0
1840.625904,,,,-75.0
1840.675952,,,,-75.0
1840.726,,,,-75.0
1840.776856,,-98.0,,-75.0
1840.826904,,-98.0,,-75.0
1840.876952,,-98.0,,-75.0
1840.927,,-98.0,,-75.0
1840.976856,,-91.0,,-74.0
1841.026904,,-91.0,,-74.0
1841.076952,,-91.0,,-74.0
1841.127,,-91.0,,-74.0
1841.176856,,-86.0,,-72.0
1841.226904,,-86.0,,-72.0
1841.276952,,-86.0,,-72.0
1841.327,,-86.0,,-72.0
1841.376856,,-86.0,,-69.0
1841.426904,,-86.0,,-69.0
1841.476952,,-86.0,,-69.0
1841.527,,-86.0,,-69.0
1841.576856,,-88.0,,-67.0
1841.626904,,-88.0,,-67.0
1841.676952,,-88.0,,-67.0
1841.727,,-88.0,,-67.0
1841.777856,,-94.0,,-66.0
1841.827904,,-94.0,,-66.0
1841.877952,,-94.0,,-66.0
1841.928,,-94.0,,-66.0
1841.977856,,,,-66.0
1842.027904,,,,-66.0
1842.077952,,,,-66.0
1842.128,,,,-66.0
1842.177856,,-97.0,,-66.0
1842.227904,,-97.0,,-66.0
1842.277952,,-97.0,,-66.0
1842.328,,-97.0,,-66.0
1842.377856,,-97.0,,-67.0
1842.427904,,-97.0,,-67.0
1842.477952,,-97.0,,-67.0
1842.528,,-97.0,,-67.0
1842.577856,,-92.0,,-68.0
1842.627904,,-92.0,,-68.0
1842.677952,,-92.0,,-68.0
1842.728,,-92.0,,-68.0
1842.777856,,-91.0,,-68.0
1842.827904,,-91.0,,-68.0
1842.877952,,-91.0,,-68.0
1842.928,,-91.0,,-68.0
1842.978856,,-92.0,,-67.0
1843.028904,,-92.0,,-67.0
1843.078952,,-92.0,,-67.0
1843.129,,-92.0,,-67.0
1843.178856,,-98.0,,-66.0
1843.228904,,-98.0,,-66.0
1843.278952,,-98.0,,-66.0
1843.329,,-98.0,,-66.0
1843.378856,-98.0,-94.0,,-66.0
1843.428904,-98.0,-94.0,,-66.0
1843.478952,-98.0,-94.0,,-66.0
1843.529,-98.0,-94.0,,-66.0
1843.578856,,,,-73.0
1843.628904,,,,-73.0
1843.678952,,,,-73.0
1843.729,,,,-73.0
1843.778856,,-85.0,,-75.0
1843.828904,,-85.0,,-75.0
1843.878952,,-85.0,,-75.0
1843.929,,-85.0,,-75.0
1843.979856,,-84.0,,-84.0
1844.029904,,-84.0,,-84.0
1844.079952,,-84.0,,-84.0
1844.13,,-84.0,,-84.0
1844.179856,,-99.0,,-81.0
1844.229904,,-99.0,,-81.0
1844.279952,,-99.0,,-81.0
1844.33,,-99.0,,-81.0
1844.379856,,,,-81.0
1844.429904,,,,-81.0
1844.479952,,,,-81.0
1844.53,,,,-81.0
1844.579856,,,,-72.0
1844.629904,,,,-72.0
1844.679952,,,,-72.0
1844.73,,,,-72.0
1844.779856,,,,-75.0
1844.829904,,,,-75.0
1844.879952,,,,-75.0
1844.93,,,,-75.0
1844.980856,,-90.0,,-76.0
1845.030904,,-90.0,,-76.0
1845.080952,,-90.0,,-76.0
1845.131,,-90.0,,-76.0
1845.180856,,-96.0,,-73.0
1845.230904,,-96.0,,-73.0
1845.280952,,-96.0,,-73.0
1845.331,,-96.0,,-73.0
1845.380856,,-94.0,,-76.0
1845.430904,,-94.0,,-76.0
1845.480952,,-94.0,,-76.0
1845.531,,-94.0,,-76.0
1845.580856,,-95.0,,-72.0
1845.630904,,-95.0,,-72.0
1845.680952,,-95.0,,-72.0
1845.731,,-95.0,,-72.0
1845.780856,,-100.0,,-69.0
1845.830904,,-100.0,,-69.0
1845.880952,,-100.0,,-69.0
1845.931,,-100.0,,-69.0
